city,lng,lat
La Tuque,-74.0528,48.0652
Obuse,138.3122,36.6978
Shagonar,92.9,51.5333
Murata,140.7225,38.1186
Cristuru Secuiesc,25.0353,46.2917
Minobu,138.4425,35.4675
Phibun Mangsahan,105.2296,15.2482
Meaford,-80.73,44.58
Al Atārib,36.83,36.1389
Süßen,9.7575,48.6797
Norwell,-70.8177,42.1608
Pompton Lakes,-74.2859,41.0024
Millsboro,-75.3118,38.593
Pedro de Toledo,-47.2328,-24.275
General Salgado,-50.3608,-20.6478
Kings Mountain,-81.3501,35.2348
Sussex,-88.2232,43.1341
Davos,9.8398,46.8091
Adjala-Tosorontio,-79.9333,44.1333
Pearsall,-99.0988,28.8885
Barmstedt,9.7667,53.7833
Ocean City,-74.6019,39.2682
California City,-117.8721,35.1578
Wooburn,-0.691,51.581
Neman,22.0333,55.0333
Springbok,17.8833,-29.6667
Gonzales,-90.9234,30.2132
West Point,-112.0994,41.122
Sultanhanı,33.5465,38.2481
Liberty Lake,-117.1032,47.6687
Bad Iburg,8.0472,52.1592
Earlestown,-2.65,53.45
Ardrossan,-4.8097,55.6432
Aylesford,0.4796,51.3033
Zwettl,15.1689,48.6033
Donzdorf,9.8167,48.6833
Boizenburg,10.7231,53.3743
Elhovo,26.5658,42.1719
Engen,8.7714,47.8528
Desborough,-0.8172,52.4398
Isselburg,6.4667,51.8331
Heath,-82.4412,40.0241
Destrehan,-90.3676,29.9627
Figuig,-1.2269,32.1167
Kisújszállás,20.7667,47.2167
Canandaigua,-77.3183,42.8607
Shevington,-2.69,53.572
Bobrynets’,32.1581,48.0578
Westtown,-75.5565,39.9417
Sagarejo,45.3333,41.7333
Yungay,-72.0189,-37.1194
São Bento do Sapucaí,-45.7308,-22.6889
Cusseta,-84.787,32.347
Borgloon,5.3433,50.8022
Surazh,32.4,53.0167
Tenango del Aire,-98.8581,19.1575
Felton,-2.574,51.51
Elkins,-79.854,38.9237
Nivala,24.9778,63.9292
Bofete,-48.2578,-23.1022
Langenzenn,10.7947,49.4944
Willistown,-75.4915,40.001
Linthicum,-76.6625,39.2088
Guymon,-101.4776,36.6901
Nakayama,140.2831,38.3333
Krzeszowice,19.6333,50.1333
Kangaroo Flat,144.25,-36.8
Le Locle,6.7482,47.0532
Kranuan,103.0811,16.7081
Lollar,8.7044,50.6497
Scartho,-0.0926,53.5399
Koronowo,17.937,53.3137
Tosagua,-80.2342,-0.7864
Amioûn,35.8097,34.2994
Holbeach,0.0154,52.8037
St. Clements,-96.6742,50.2689
Omurtag,26.4192,43.1072
Saint-Amable,-73.3,45.65
Weyburn,-103.8525,49.6611
Beclean,24.1797,47.1797
Soquel,-121.9482,36.9978
La Bañeza,-5.9017,42.2975
Erlenbach am Main,9.1639,49.8039
Essex Junction,-73.114,44.4902
Reguengos de Monsaraz,-7.5333,38.4167
Celldömölk,17.1525,47.2575
Ngorongoro,35.52,-3.2496
Pocono,-75.3102,41.0612
Vermillion,-96.9255,42.7811
Hrebinka,32.4396,50.118
West Caldwell,-74.2971,40.8489
Kitee,30.1375,62.0986
Gardere,-91.1345,30.3582
Pleasant View,-112.0011,41.3249
Wasilla,-149.466,61.577
Sharg‘un,67.9669,38.46
South Dundas,-75.2667,44.9167
Aberbargoed,-3.224,51.6968
Kingsteignton,-3.5962,50.5458
Rincão,-48.0708,-21.5869
Diavatá,22.8583,40.6883
Braunsbedra,11.9,51.2833
Khrystynivka,29.9667,48.8333
River Forest,-87.8194,41.895
Tecoh,-89.4744,20.7419
Villiersdorp,19.2833,-33.9833
Haigerloch,8.805,48.3647
Chenango,-75.8989,42.1954
Tiszaföldvár,20.25,46.9833
Tezontepec,-98.8167,19.8833
Winchendon,-72.0487,42.6667
Vladimirescu,21.4616,46.1674
Tiszafüred,20.76,47.619
Soyaniquilpan,-99.4361,19.9892
Mount Kisco,-73.7282,41.2018
Smithville,-94.5748,39.3921
Guaraci,-48.9447,-20.4986
Orlu,7.0333,5.7837
Sierra Madre,-118.0504,34.1687
Bananal,-44.3228,-22.6839
Totowa,-74.2213,40.9039
Meßstetten,8.9625,48.1806
Totolapan,-98.9197,18.9869
Blandford Forum,-2.1648,50.856
Bleicherode,10.5667,51.4167
Mărăşeşti,27.23,45.88
Demmin,13.0439,53.905
Abram,-2.588,53.508
Halfway,-77.77,39.6163
Urlaţi,26.2306,44.9911
Pencoed,-3.5047,51.5228
Castleton,-2.1737,53.5907
Yeghvard,44.4833,40.3167
Naganuma,141.6953,43.0103
Yuzhno-Sukhokumsk,45.65,44.6667
Ráckeve,18.9456,47.1608
Tlachichilco,-98.1994,20.6217
Winnemucca,-117.7247,40.9645
Ballston,-73.8794,42.9542
Castle Pines,-104.8706,39.4625
Saks,-85.8536,33.7118
Burr Ridge,-87.9198,41.7485
Galena Park,-95.2333,29.7452
L’Île-Perrot,-73.95,45.3833
Notre-Dame-de-l'Île-Perrot,-73.9333,45.3667
Felsberg,9.4215,51.1346
Tangerhütte,11.8,52.4333
Kami-furano,142.4672,43.4556
Williams Lake,-122.1383,52.1294
Bischofshofen,13.2194,47.4172
Estaimpuis,3.2758,50.6756
Ludington,-86.4434,43.9573
Santa Catarina Ayotzingo,-98.8975,19.2647
São Luís do Paraitinga,-45.31,-23.2219
Aigle,6.9646,46.3173
Lower Saucon,-75.3188,40.5881
Elk City,-99.4331,35.385
Bellmead,-97.0896,31.6025
Mount Evelyn,145.3833,-37.7833
Southwater,-0.3526,51.0238
Elliot Lake,-82.65,46.3833
Muskegon Heights,-86.242,43.2024
Balderton,-0.7727,53.0549
São Brás de Alportel,-7.8833,37.15
Mapleton,-111.5742,40.1188
Fruitland Park,-81.919,28.86
Murtosa,-8.6386,40.7369
Orono,-68.7166,44.8867
Zavitinsk,129.4333,50.1167
Waiuku,174.7333,-37.25
Rochelle,-89.0632,41.9195
Uzda,27.2244,53.4661
Browns Mills,-74.5689,39.9737
Gig Harbor,-122.5964,47.3353
Bentley,115.924,-32.001
Frodsham,-2.725,53.295
Čáslav,15.3898,49.911
Isabela,-67.022,18.4991
Rosaryville,-76.8266,38.7672
Farmersville,-119.2083,36.3053
Tafalla,-1.6736,42.5289
Garden Acres,-121.2296,37.9637
Cantley,-75.7833,45.5667
Scottdale,-84.2634,33.795
Jibou,23.2583,47.2583
Sweet Home,-122.7028,44.4023
Inkerman,33.6083,44.6142
Ickenham,-0.4484,51.558
DeForest,-89.3437,43.2301
Riedlingen,9.4728,48.1553
Avon Park,-81.5081,27.5908
Litomyšl,16.3106,49.8721
Cowra,148.6578,-33.8183
Lichtenau,8.8833,51.6
Rhosllanerchrugog,-3.052,53.011
Raceland,-90.6362,29.7282
Szigetvár,17.8125,46.0481
Nossen,13.3,51.05
Gernsheim,8.485,49.7517
Bothell East,-122.1845,47.8064
Aver-o-Mar,-8.769,41.4039
Darling,18.3833,-33.3833
Almoloya,-98.4,19.7
Oţelu Roşu,22.3667,45.5333
Orşova,22.3961,44.7253
Newburn,-1.743,54.983
Hanson,-70.8723,42.0558
Waldkirchen,13.6011,48.7306
Paimio,22.6861,60.4569
Pike Creek Valley,-75.6993,39.7296
Knin,16.1833,44.0333
Weilheim an der Teck,9.5386,48.615
Querfurt,11.6,51.3833
Hornell,-77.6633,42.3332
Pacific,-90.7541,38.4805
Geneseo,-77.7783,42.8038
Altötting,12.6759,48.2264
Sosenskiy,35.9667,54.05
Vysokovsk,36.55,56.3167
Ketchikan,-131.6698,55.3556
Alamosa,-105.8769,37.4751
Bacliff,-94.988,29.5077
Toccoa,-83.3256,34.5807
Trinity,-82.6581,28.1809
Kolárovo,17.9972,47.9153
Highland City,-81.8781,27.9633
Millington,-89.8991,35.335
Lázaro Cárdenas,-105.6236,28.3897
Birchington,1.305,51.377
Ogdensburg,-75.4717,44.7088
Wyomissing,-75.9703,40.3317
Petal,-89.2359,31.3477
Lambton Shores,-81.9,43.1833
Keila,24.4264,59.3081
Bovingdon,-0.5367,51.7231
Grigiškės,25.0944,54.6694
Shcholkine,35.8186,45.4236
Jablanica,17.7583,43.6583
Atchison,-95.1367,39.5625
Benito Juárez,-59.8,-37.6655
Kimpese,14.43,-5.55
Park Forest Village,-77.9084,40.7996
Khilok,110.45,51.35
Biskupiec,20.9569,53.8647
Gommern,11.8231,52.0739
Mold,-3.133,53.166
Malaya Vishera,32.2167,58.85
Burtonsville,-76.9356,39.1166
Cheval,-82.5185,28.1459
Easttown,-75.4403,40.0281
Strehaia,23.1972,44.6222
Songo,14.85,-7.3496
Fort Bliss,-106.4119,31.8137
Mildenhall,0.5089,52.3446
Maynard,-71.4561,42.4264
Imst,10.7381,47.2394
Lavínia,-51.0397,-21.1683
Canteras,-1.0437,37.6121
Barcs,17.46,45.96
Vorsma,43.2667,55.9833
Panthersville,-84.2764,33.7059
Van Wert,-84.5879,40.865
San Pedro La Laguna,-91.273,14.6918
Greencastle,-86.8419,39.6431
Three Rivers,-85.6281,41.9465
Wilkau-Haßlau,12.5167,50.6667
Grevesmühlen,11.1667,53.8667
Kapaa,-159.352,22.091
Morro Bay,-120.8481,35.3681
Zmeinogorsk,82.1874,51.158
Dnestrovsc,29.9133,46.6222
Ironton,-82.6777,38.5319
Kauniainen,24.7264,60.2097
Saddlebrooke,-110.8582,32.5385
Arlesheim,7.6203,47.4922
Sinaia,25.5514,45.35
Shumanay,58.9172,42.6386
Topoloveni,25.0839,44.8069
Tanaina,-149.4272,61.656
Bad Lauterberg,10.4706,51.6317
Lloyd,-73.9962,41.7286
Gateway,-81.7453,26.5804
Bolekhiv,23.8514,49.0669
Hockley,0.6363,51.6014
Roscoe,-89.0083,42.4256
Târgu Frumos,27.0131,47.2097
Nova Europa,-48.5608,-21.7783
Arkadelphia,-93.0725,34.1255
Little Canada,-93.0863,45.0244
Wapakoneta,-84.1915,40.5663
Staffelstein,10.9962,50.099
Huittinen,22.6986,61.1764
Lyuboml’,24.0408,51.2158
Ivangorod,28.2053,59.375
Douglass,-75.5909,40.3438
Costeşti,24.88,44.6697
Karkamış,37.9983,36.8345
Byarozawka,25.5,53.7167
Acushnet,-70.9012,41.7139
Pitkyaranta,31.4833,61.5667
South Union,-79.7221,39.8706
East Cocalico,-76.1057,40.2242
Georgian Bluffs,-81.0333,44.65
Bernalillo,-106.5537,35.3127
Oelsnitz,12.1667,50.4167
Olevsk,27.6481,51.2278
Jaltocan,-98.5383,21.1333
Great Missenden,-0.7078,51.7042
Cape Canaveral,-80.605,28.3933
Bogen,12.6833,48.9167
Worth,-87.7916,41.6877
Salanso,-4.0833,12.1833
Fort William,-5.1052,56.8198
Sudogda,40.8667,55.95
Millstone,-74.4302,40.2123
Bedford Heights,-81.5053,41.4042
Lake Arbor,-76.8299,38.907
Zuyevka,51.1304,58.4033
Star,-116.4934,43.7013
Bogué,-14.27,16.5904
Fox Lake,-88.1844,42.4239
Pembroke Dock,-4.9458,51.6933
Sovata,25.0744,46.5961
Fountain Inn,-82.1999,34.6994
Nevelsk,141.8667,46.65
Lehigh Township,-75.5394,40.7679
Kendallville,-85.2578,41.4441
Coroneo,-100.3333,20.1333
Molango,-98.7175,20.7844
Sumner,-122.2338,47.2189
Burkburnett,-98.5672,34.0746
Felling,-1.564,54.95
Nishi-kagura,142.4517,43.6964
Hughenden,-0.749,51.6558
Tangermünde,11.9689,52.5408
Hull,-70.8835,42.2861
Roseira,-45.305,-22.8978
Werlte,7.6833,52.85
Kapyl’,27.0917,53.15
Pine Hill,-74.9857,39.7879
Rawdon,-73.7167,46.05
Budd Lake,-74.7374,40.8733
Shasta Lake,-122.3775,40.679
Rodeo,-122.2526,38.0368
Campbellton,-66.6731,48.005
Belaya Kholunitsa,50.85,58.8333
View Royal,-123.4339,48.4517
Vidor,-93.9967,30.1291
Tutrakan,26.6044,44.0481
Yaotsu,137.1417,35.4761
Cajobi,-48.8089,-20.88
Pasewalk,13.99,53.5063
Ianca,27.4747,45.135
Bellefontaine Neighbors,-90.228,38.7529
Harrison Township,-79.717,40.6376
Vermilion,-82.3214,41.4103
Puerto Quijarro,-57.77,-17.7796
Dolhasca,26.6094,47.4303
Lipova,21.6914,46.0894
Raymond,-71.1994,43.0322
Bolivar,-93.4174,37.6057
Kapuvár,17.0331,47.6
Lanškroun,16.612,49.9122
Hiranai,140.9561,40.9261
Bad Frankenhausen,11.1011,51.3558
Garliava,23.8726,54.8202
Bowen,148.2333,-20.0167
San Diego Country Estates,-116.7874,33.0093
Kennett,-90.0481,36.2403
Tököl,18.9619,47.3219
Heves,20.2833,47.6
Prestonpans,-2.961,55.9597
Verkhn’odniprovs’k,34.3283,48.6561
Frýdlant nad Ostravicí,18.3597,49.5928
Fort Bragg,-123.8013,39.4399
Comstock Park,-85.6779,43.0438
Köflach,15.0889,47.0639
Steinau an der Straße,9.4667,50.3167
Lyons,-87.8192,41.8121
Neuenstadt am Kocher,9.3333,49.2333
Ardino,25.1333,41.5833
Miami Shores,-80.1779,25.867
Shamva,31.57,-17.3196
Murfatlar,28.4083,44.1736
Münchberg,11.7857,50.1831
Bethanie,17.15,-26.4995
Levanger,11.2996,63.7464
Kenzingen,7.7683,48.1917
Førde,5.8569,61.4519
Coal,-76.5489,40.7876
Taksimo,114.89,56.3315
Cypress Gardens,-81.6857,28.0036
Aydarken,71.3333,39.9333
Nagyatád,17.3575,46.2294
Aulendorf,9.6389,47.9542
Lukovit,24.1631,43.2061
Payerne,6.9333,46.8167
Sobral de Monte Agraço,-9.15,39.0167
Neuenhaus,6.9667,52.5
Csorna,17.25,47.6167
Magnolia,-93.2261,33.2774
Iwashita,130.8117,32.6514
Fuller Heights,-81.9978,27.9226
Vytegra,36.45,61.0
Králŭv Dvŭr,14.0345,49.9499
Chavinda,-102.45,20.0167
Lentvaris,25.0517,54.6436
Skidal’,24.25,53.5833
Shannon,-8.8686,52.7137
Aich,9.2372,48.6228
Nor Hachn,44.58,40.3
Tyukalinsk,72.2,55.8667
Banská Štiavnica,18.8931,48.4586
Coldstream,-119.2481,50.22
Bowdon,-2.366,53.376
Nanticoke,-76.0003,41.2004
Bad Ems,7.7106,50.3381
Teteven,24.2667,42.9167
Chavusy,30.9667,53.8
Kambarka,54.2,56.2667
Burgau,10.4069,48.4322
Fredonia,-79.3319,42.4407
Lanham,-76.8421,38.9621
Nehoiu,26.3082,45.4153
Forest,-79.2831,37.3728
Forest Acres,-80.9716,34.0324
Oakengates,-2.451,52.695
Fort Meade,-76.7438,39.1058
Zaozërnyy,94.7,55.9667
Sixaola,-82.6147,9.5083
Hecelchakán,-90.1333,20.1667
London Colney,-0.3,51.726
Kilkunda,76.6697,11.2569
Corfe Mullen,-2.0175,50.7701
Ertil,40.8,51.8333
Chivhu,30.8922,-19.0211
Arden Hills,-93.167,45.0721
Pine Ridge,-82.4761,28.933
Selkirk,-96.8839,50.1436
Saint-Félicien,-72.45,48.65
Nishi,130.8411,32.2011
Liphook,-0.803,51.076
Doraville,-84.2711,33.9072
Oster,30.8811,50.9486
Caldera,-70.83,-27.0696
Hawkesbury,-74.6,45.6
Moimenta da Beira,-7.6158,40.9819
Meuselwitz,12.3,51.05
Eumseong,127.6897,36.9353
Plattekill,-74.0717,41.6478
Bonham,-96.1901,33.588
Melvindale,-83.1782,42.2802
Wildberg,8.7472,48.6239
Sauk Village,-87.5706,41.4905
Marawī,31.8167,18.4833
Andergrove,149.186,-21.0931
Lonquimay,-71.2333,-38.4333
Radyvyliv,25.25,50.1333
Luza,47.2833,60.6167
Tarashcha,30.5,49.55
Blumberg,8.5342,47.8392
Bad Orb,9.35,50.2167
Flămânzi,26.8728,47.5644
Box Elder,-103.0827,44.1121
Roberval,-72.23,48.52
Bad Wildbad,8.5506,48.7503
Borzna,32.4167,51.2333
Snyatyn,25.5667,48.45
Sainte-Agathe-des-Monts,-74.28,46.05
Baran’,30.3333,54.4833
Mstsislaw,31.7247,54.0196
Pasadena Hills,-82.238,28.2881
Middle Island,-72.9454,40.8857
North Dumfries,-80.38,43.32
Nové Město na Moravě,16.0742,49.5615
Rehburg-Loccum,9.2078,52.4508
Lake Monticello,-78.3295,37.921
Fort Lupton,-104.8024,40.0831
Simbach am Inn,13.0231,48.2656
Rideau Lakes,-76.2167,44.6667
Aleşd,22.3969,47.0572
Göytəpə,48.5953,39.1167
Wahlstedt,10.2167,53.95
Niebüll,8.8297,54.7881
Přelouč,15.5604,50.0399
Sechelt,-123.7542,49.4742
Aldenham,-0.3546,51.6723
Mikhaylov,39.0333,54.2333
Beccles,1.563,52.458
Moravská Třebová,16.6643,49.758
Fife,-122.3518,47.2328
Almoloya del Río,-99.4886,19.1586
Covasna,26.1853,45.8492
Lehman,-74.9924,41.1518
Somers Point,-74.6066,39.3167
Seyé,-89.3719,20.8372
Yermolino,36.6,55.2
Moree,149.8344,-29.465
West Hanover,-76.7467,40.3635
Erquelinnes,4.1219,50.3101
Laakirchen,13.8242,47.9828
Quartz Hill,-118.2163,34.6527
Gyangzê,89.6333,28.95
New Port Richey East,-82.693,28.2605
Haxby,-1.075,54.016
Pike Road,-86.0902,32.2934
Ozimek,18.2131,50.6731
Opochka,28.65,56.7167
Havre,-109.6803,48.5427
Snohomish,-122.0968,47.9276
Heubach,9.9333,48.7833
Sîngera,28.9775,46.9131
La Misión,-99.1333,21.1
Wyndham,-77.6123,37.6924
Tashir,44.2906,41.1144
Welwyn,-0.215,51.831
Choele Choel,-65.6542,-39.2858
Kami-kawabe,137.0706,35.4867
Waynesville,-82.9995,35.4854
Timonium,-76.6083,39.4463
Rinópolis,-50.7219,-21.7258
Clarion,-79.3803,41.2106
Kutztown,-75.7772,40.5213
Zavolzhsk,42.1333,57.4833
Progress Village,-82.3593,27.8832
Schotten,9.1167,50.5
Steinhaus,8.4861,47.1969
Fort Madison,-91.3509,40.6207
Salaverry,-78.99,-8.22
Tsunō,131.5597,32.2567
Keuruu,24.7069,62.2597
Manville,-74.5892,40.5421
Bel Air,-76.346,39.5348
Old Saybrook,-72.3857,41.3017
Warr Acres,-97.6182,35.5285
Rüdesheim am Rhein,7.9234,49.979
Judenburg,14.6603,47.1725
Tipp City,-84.1858,39.9643
Klötze,11.1642,52.6272
Struthers,-80.592,41.051
Chapel en le Frith,-1.917,53.322
North Glengarry,-74.7333,45.3333
Kurort Steinbach-Hallenberg,10.5667,50.7006
Satipo,-74.6386,-11.2522
Digora,44.15,43.15
Waldwick,-74.1259,41.0134
Shawano,-88.5843,44.7748
Mountsorrel,-1.15,52.7167
Nogliki,143.1667,51.8333
Nideggen,6.4833,50.7
South Huron,-81.5,43.32
Mengen,9.33,48.0497
Marieville,-73.1667,45.4333
Lysá nad Labem,14.8329,50.2015
Cedar Hills,-111.753,40.4135
North Versailles,-79.8083,40.3784
Oldenburg in Holstein,10.8867,54.2922
Crigglestone,-1.5226,53.644
Cresson,-78.5866,40.4626
Makale,119.8469,-3.086
Edwards,-106.6183,39.6215
Nolensville,-86.672,35.9572
Glocester,-71.6889,41.8934
Kargopol,38.9333,61.5
Wood River,-90.0773,38.8631
Akabira,142.0442,43.5581
Ollerton,-1.02,53.2
Kubrat,26.5011,43.7967
Sleepy Hollow,-73.8724,41.0936
Milford Township,-75.4153,40.4291
Sankt Andrä,14.8167,46.7667
Šurany,18.1833,48.0833
Fair Oaks Ranch,-98.6375,29.7468
Countryside,-77.4124,39.0518
Hlinsko,15.9076,49.7622
Roboré,-59.76,-18.3295
Valea lui Mihai,22.13,47.52
Vashon,-122.4726,47.4122
Moba,29.72,-7.0596
Holmen,-91.2661,43.9699
Santa María Ajoloapan,-99.0353,19.9692
Tay,-79.7667,44.7167
Alden,-78.5211,42.9114
Coweta,-95.6543,35.968
Ohrdruf,10.7328,50.8281
Warrenton,-77.7975,38.7176
Volodarsk,43.2,56.2333
Purkersdorf,16.1792,48.2092
Taltal,-70.47,-25.4
Vuktyl,57.3167,63.8667
Senanga,23.27,-16.1196
Alajärvi,23.8167,63.0
Aveley,0.2534,51.5018
Byalynichy,29.7096,53.9956
Bee Ridge,-82.4731,27.2855
Pyetrykaw,28.5,52.1333
Laurens,-82.0207,34.5022
Uchoa,-49.175,-20.9528
Flat Rock,-83.2716,42.0991
Molalla,-122.5844,45.1502
Gar,79.9833,32.2004
South Huntington,-73.3921,40.8225
Bude,-4.542,50.824
Fairmount,-76.2485,43.0414
Fort Oglethorpe,-85.246,34.9319
Marlton,-74.9297,39.9016
Darabani,26.5892,48.1864
Buckie,-2.965,57.676
Vera,-60.2166,-29.4662
Alcoa,-83.9752,35.8073
River Vale,-74.008,41.0136
Töging am Inn,12.6059,48.272
Mīāndasht,50.1647,33.0736
Bad König,9.0071,49.7413
Oued Laou,-5.0833,35.45
Pereshchepyne,35.3598,49.0179
Daruvar,17.2167,45.6
Santa Cruz Atizapán,-99.4886,19.1756
Ivančice,16.3775,49.1015
Orland,-122.1856,39.7461
Biei,142.4669,43.5883
Helotes,-98.6956,29.5693
East Bradford,-75.6469,39.959
Haddington,-2.774,55.958
Monte Escobedo,-103.5667,22.3
Tha Mai,102.0112,12.6196
Key Largo,-80.412,25.1224
Piedras Blancas,-5.976,43.56
Colts Neck,-74.168,40.2928
Litovel,17.0762,49.7012
Madera Acres,-120.0799,37.0123
Néa Moudaniá,23.2814,40.2386
Zell am See,12.7981,47.3233
Gunnedah,150.25,-30.9667
Zaozërsk,32.45,69.4
Bad Breisig,7.2964,50.5092
Yashima,130.7572,32.74
Bad Gandersheim,10.0253,51.8719
Winterville,-77.3994,35.5287
Bogandé,-0.138,12.969
Urzhum,50.0,57.1167
Pórto Ráfti,24.0125,37.8844
Jilotlán de los Dolores,-103.0197,19.3708
Saarijärvi,25.2569,62.7056
Temiskaming Shores,-79.6833,47.5167
Wilnecote,-1.6677,52.6081
Carregal do Sal,-8.0,40.4333
Towcester,-0.99,52.13
St. Albans,-81.8198,38.3769
Talachyn,29.7,54.4167
Berd,45.3917,40.8808
Osthofen,8.3289,49.7078
Trancoso,-7.35,40.7833
Berwick,-76.2492,41.0555
Großröhrsdorf,14.0139,51.1419
Rockcreek,-122.8757,45.5525
Néa Artáki,23.6333,38.5167
Kinnelon,-74.3862,40.9847
Worsborough,-1.47,53.52
Ventnor City,-74.486,39.3457
Qiziltepa,64.8492,40.0319
Mezőberény,21.0289,46.8256
Chimay,4.3173,50.0479
Emmett,-116.489,43.8685
Brandis,12.6089,51.3347
Sugar Grove,-88.448,41.7758
Bockenem,10.1319,52.0117
River Grove,-87.8379,41.9243
Hinton,-117.5639,53.4114
Zin’kiv,34.3668,50.2081
Saint-Sauveur,-74.17,45.9
Great Billing,-0.8222,52.2577
Titu,25.5736,44.6622
Quesnel,-122.4927,52.9784
Torrinha,-48.1689,-22.4258
Pingree Grove,-88.4362,42.0857
Ellon,-2.086,57.366
Sherborne,-2.5171,50.9469
Brewster,-70.0675,41.7463
Kobelyaky,34.1993,49.1474
Waggaman,-90.2354,29.9373
Beilngries,11.4667,49.0333
Kawanishichō,135.7742,34.5844
Berezivka,30.9125,47.2039
Gudensberg,9.3575,51.1762
Sarapuí,-47.825,-23.6408
Belomorsk,34.7667,64.5167
Gages Lake,-87.9828,42.3519
Ellisville,-90.5884,38.5897
Blackhawk,-121.9071,37.816
Bad Liebenzell,8.7314,48.7742
Elizabethtown-Kitley,-75.8833,44.7
Photharam,99.8531,13.6918
Morinville,-113.6497,53.8022
Mentone,-117.1108,34.0609
Höhr-Grenzhausen,7.6711,50.435
Mikun,50.0667,62.35
Haţeg,22.95,45.6075
Scottsboro,-86.0491,34.6438
T’q’ibuli,42.99,42.3442
Carlton Colville,1.691,52.454
Schlitz,9.5593,50.6759
Ban Krot,100.6005,14.3121
Coffeyville,-95.618,37.0518
Heilsbronn,10.7908,49.3386
Osterburg,11.7667,52.7833
Lake Barcroft,-77.1579,38.8514
Skopin,39.55,53.8167
Robertsdale,-87.7023,30.5534
South Lebanon,-76.3708,40.3058
Dorogobuzh,33.3078,54.92
Năsăud,24.4067,47.2833
Totma,42.7667,59.9833
Mont-Saint-Martin,5.7794,49.5406
Herkimer,-74.9894,43.061
Itasca,-88.0182,41.9773
Nové Město nad Metují,16.1515,50.3446
Grey Highlands,-80.5,44.3333
Atherstone,-1.5462,52.5787
Marlboro Village,-76.7699,38.8307
Tišnov,16.4244,49.3487
Leeton,146.4011,-34.5483
Friendly,-76.9642,38.7601
Mittagong,150.45,-34.45
Gunbarrel,-105.1714,40.0634
Nyurba,118.3333,63.2833
Studénka,18.0786,49.7234
Grenada,-89.813,33.7816
Suzdal,40.4489,56.4211
Kemberg,12.6359,51.7736
Fort Salonga,-73.2992,40.906
Rio del Mar,-121.8807,36.9607
Tweed Heads,153.55,-28.1833
Annan,-3.266,54.983
Podu Iloaiei,27.2667,47.2167
North Bend,-124.2364,43.4075
Lake Arrowhead,-117.1945,34.2531
Grimmen,13.0414,54.11
Brandywine,-76.8846,38.6963
Sarkad,21.3778,46.74
Philipsburg,-78.2145,40.8952
Denham Springs,-90.9594,30.4743
Glencoe,168.646,-46.192
Corte Madera,-122.5129,37.9238
Progress,-76.8382,40.2905
Oberstdorf,10.2792,47.4097
Cuero,-97.2871,29.1024
Jewett City,-71.9807,41.607
Conning Towers Nautilus Park,-72.0686,41.3855
Argostóli,20.4883,38.1739
Plains,-75.8145,41.2658
Puigcerdá,1.9283,42.4317
Nopaltepec,-98.7125,19.7819
Sângeorz-Băi,24.68,47.37
Yamakita,139.0839,35.3606
Thurso,-3.521,58.596
Prospect,-72.976,41.4993
Columbia City,-85.4855,41.1612
Voitsberg,15.1503,47.0483
Chesapeake Ranch Estates,-76.4147,38.3574
Nolinsk,49.9342,57.5572
Woodfield,-80.9309,34.0587
Liteni,26.5319,47.52
Kittery,-70.7126,43.0998
Philipstown,-73.9152,41.4188
Idanha-a-Nova,-7.2333,39.9167
Bearsted,0.5789,51.2738
Halen,5.1144,50.9481
East Aurora,-78.6172,42.7666
Heiligenhafen,10.9797,54.3739
Minano,139.0989,36.0708
Shchuchye,62.7667,55.2167
Imías,-74.6519,20.0767
Carroll,-94.8647,42.0699
Valozhyn,26.5167,54.0833
Dungarvan,-7.6397,52.0845
Stuarts Draft,-79.0308,38.0245
Pleasant Valley,-73.805,41.7697
Dushanovë,20.7091,42.2347
George Mason,-77.3185,38.8355
Wabash,-85.8301,40.8034
Boaz,-86.1529,34.1985
Benalla,145.9817,-36.5519
Roztoky,14.3977,50.1585
Matlock,-1.55,53.14
St. Francis,-87.8729,42.9716
Holywell,-3.223,53.274
Kola,33.0219,68.8831
Hohenmölsen,12.0981,51.1564
Visselhövede,9.6,52.9833
Dassel,9.6903,51.8033
Immingham,-0.2183,53.6139
Bersted,-0.689,50.797
Swanage,-1.96,50.608
East Rutherford,-74.0854,40.8179
Pechory,27.6,57.8167
Miajadas,-5.9081,39.1528
Fort Valley,-83.8819,32.552
Laubach,8.9891,50.5426
Alfred and Plantagenet,-74.9167,45.5667
Medulla,-81.9866,27.957
Gifford,-80.4102,27.6747
West Tawakoni,-96.0217,32.8976
Ilsenburg,10.6833,51.8667
Tryavna,25.4919,42.8667
Khodoriv,24.3094,49.41
Attnang-Puchheim,13.7167,48.0167
Ledbury,-2.4235,52.0339
Butler Township,-75.9801,41.0362
Ita,130.7792,33.6528
Stary Sącz,20.6364,49.5625
Brand-Erbisdorf,13.3219,50.8689
Hârşova,27.9519,44.6833
Zwiesel,13.2333,49.0167
Pinhel,-7.0667,40.7833
Mont-Tremblant,-74.6,46.1167
Martensville,-106.6667,52.2897
Port Wentworth,-81.1984,32.1942
Valley Cottage,-73.9436,41.116
Hermantown,-92.2407,46.8058
Zadonsk,38.9167,52.3833
Irthlingborough,-0.614,52.324
Pella,-92.9177,41.4051
Manduri,-49.3219,-23.0033
Coleford,-2.6162,51.791
Merrill,-89.6995,45.182
Luckau,13.7167,51.85
